"","CoreAssociationScore","HealthAssociationScore","CHC_Score","CHC_Score_RankScaled","mean_score","reward_Score"
"Catonella_morbi",0.737623762376238,0.369088331515812,0.369088331515812,0.495260663507109,0.553356046946025,0.666999725678996
"Treponema_medium",0.433168316831683,0.369088331515812,0.369088331515812,0.495260663507109,0.401128324173748,0.920125329658702
"Leptotrichia_wadei",0.873762376237624,0.355468920392585,0.355468920392585,0.483412322274882,0.614615648315104,0.578359697425636
"Granulicatella_adiacens",0.628712871287129,0.355468920392585,0.355468920392585,0.483412322274882,0.492090895839857,0.722364350565564
"Peptostreptococcus_stomatis",0.628712871287129,0.355468920392585,0.355468920392585,0.483412322274882,0.492090895839857,0.722364350565564
"Fusobacterium_periodonticum",0.930693069306931,0.355468920392585,0.355468920392585,0.4739336492891,0.643080994849758,0.552759175344052
"Veillonella_atypica",1,0.355468920392585,0.355468920392584,0.469194312796209,0.677734460196292,0.524495862715362
"Streptococcus_sanguinis",0.873762376237624,0.283887313704108,0.283887313704108,0.464454976303318,0.578824844970866,0.490454610182458
"Bacteroides_stercoris",0.433168316831683,0.283887313704108,0.283887313704108,0.454976303317536,0.358527815267895,0.791813916842085
"Propionibacterium_propionicum",0.433168316831683,0.283887313704108,0.283887313704108,0.454976303317536,0.358527815267895,0.791813916842085
"Prevotella_loescheii",0.433168316831683,0.283887313704108,0.283887313704108,0.454976303317536,0.358527815267895,0.791813916842085
"Streptococcus_salivarius",0.930693069306931,0.238553980370774,0.238553980370774,0.445497630331754,0.584623524838852,0.40804717948449
"Gemella_haemolysans",0.873762376237624,0.198553980370774,0.198553980370774,0.438388625592417,0.536158178304199,0.370327243722693
"Fretibacterium_fastidiosum",0.433168316831683,0.198553980370774,0.198553980370774,0.438388625592417,0.315861148601229,0.628611594841778
"Streptococcus_oralis",0.834158415841584,0.118897491821156,0.118897491821156,0.421800947867299,0.47652795383137,0.249507905811608
"Bacillus_cereus",0.433168316831683,0.118897491821156,0.118897491821156,0.421800947867299,0.27603290432642,0.430736662034158
"Propionibacterium_acnes",0.433168316831683,0.118897491821156,0.118897491821156,0.421800947867299,0.27603290432642,0.430736662034158
"Streptococcus_lactarius",0.433168316831683,0.118897491821156,0.118897491821156,0.421800947867299,0.27603290432642,0.430736662034158
"Bifidobacterium_longum",0.433168316831683,0.118897491821156,0.118897491821156,0.421800947867299,0.27603290432642,0.430736662034158
"Streptococcus_mitis",0.873762376237624,0.118897491821156,0.118897491821156,0.402843601895735,0.49632993402939,0.23955333674095
"Porphyromonas_catoniae",0.873762376237624,0.118897491821156,0.118897491821156,0.402843601895735,0.49632993402939,0.23955333674095
"Butyrivibrio_fibrisolvens",0.628712871287129,0.118897491821156,0.118897491821156,0.402843601895735,0.373805181554142,0.31807341815548
"Streptococcus_oligofermentans",0.737623762376238,0.118897491821156,0.118897491821156,0.393364928909953,0.428260627098697,0.27762881828909
"Actinomyces_odontolyticus",0.98019801980198,0.118897491821156,0.118897491821156,0.388625592417062,0.549547755811568,0.216355158516786
"Streptococcus_parasanguinis",0.95049504950495,0.0788974918211559,0.078897491821156,0.381516587677725,0.514696270663053,0.153289418086354
"Prevotella_intermedia",0.433168316831683,0.0788974918211559,0.078897491821156,0.381516587677725,0.25603290432642,0.308153719650692
"Streptococcus_pneumoniae",0.905940594059406,0.0577142857142857,0.0577142857142857,0.372037914691943,0.481827439886846,0.119782064981271
"Streptococcus_gordonii",0.737623762376238,0.0577142857142857,0.0577142857142857,0.372037914691943,0.397669024045262,0.14513145913954
"Parvimonas_micra",0.794554455445545,0.0525714285714286,0.0525714285714286,0.364928909952607,0.423562942008487,0.124117157941488
"Filifactor_alocis",0.628712871287129,0.0211832061068702,0.0211832061068702,0.360189573459716,0.324948038696999,0.0651895182744053
"Tannerella_forsythia",0.873762376237624,0.0211832061068702,0.0211832061068702,0.355450236966825,0.447472791172247,0.0473396517615662
"Streptococcus_peroris",0.433168316831683,0.00514285714285714,0.00514285714285713,0.350710900473934,0.21915558698727,0.0234666942036749
"Veillonella_dispar",1,0.00514285714285714,0.0051428571428571,0.345971563981043,0.502571428571429,0.0102330869812393
"Neisseria_subflava",0,0.941278807706289,5.22514702453618e-17,0.338862559241706,0.470639403853144,1.11022302462516e-16
"Neisseria_perflava",0,0.941278807706289,5.22514702453618e-17,0.338862559241706,0.470639403853144,1.11022302462516e-16
"Acinetobacter_johnsonii",0,0.690993093420574,3.83578221086242e-17,0.300947867298578,0.345496546710287,1.11022302462516e-16
