"","CoreAssociationScore","HealthAssociationScore","CHC_Score","CHC_Score_RankScaled","mean_score","reward_Score"
"Helicobacter_pylori",0,0.594781775124078,0,0,0.297390887562039,0
"Streptococcus_sinensis",0,0.594781775124078,0,0,0.297390887562039,0
"Desulfobulbus_propionicus",0,0.1897368447696,0,0,0.0948684223847998,0
"Gardnerella_vaginalis",0,0.639805270063874,0,0,0.319902635031937,0
"Parascardovia_denticolens",0,0.063107083274458,0,0,0.031553541637229,0
"Streptobacillus_moniliformis",0,0.35106850299391,0,0,0.175534251496955,0
"Alloprevotella_rava",0,0.35106850299391,0,0,0.175534251496955,0
"Actinobacillus_porcinus",0,0.594781775124078,0,0,0.297390887562039,0
"Pseudomonas_aeruginosa",0,0.133837813114605,0,0,0.0669189065573027,0
"Treponema_amylovorum",0,0.144317493267707,0,0,0.0721587466338536,0
"Shuttleworthia_satelles",0,0.272392201863518,0,0,0.136196100931759,0
"Propionivibrio_pelophilus",0,0.639805270063874,0,0,0.319902635031937,0
"Treponema_lecithinolyticum",0,0.0139242209221062,0,0,0.00696211046105309,0
"Pyramidobacter_piscolens",0,0.126107594772437,0,0,0.0630537973862184,0
"Actinomyces_oricola",0,0.706922507617025,0,0,0.353461253808512,0
"Prevotella_aurantiaca",0,0.594781775124078,0,0,0.297390887562039,0
"Prevotella_fusca",0,0.112510212410342,0,0,0.0562551062051709,0
"Veillonella_rodentium",0,0.594781775124078,0,0,0.297390887562039,0
"Bulleidia_extructa",0,0.270864249910027,0,0,0.135432124955014,0
"Haemophilus_parahaemolyticus",0,0.913063231179201,0,0,0.4565316155896,0
"Lactobacillus_salivarius",0,0.02861434465819,0,0,0.014307172329095,0
"Capnocytophaga_haemolytica",0,0.834329993801087,0,0,0.417164996900544,0
"Actinomyces_cardiffensis",0,0.126107594772437,0,0,0.0630537973862184,0
"Escherichia_coli",0,0.594781775124078,0,0,0.297390887562039,0
"Lactobacillus_vaginalis",0,0.134397006387366,0,0,0.0671985031936832,0
"Selenomonas_bovis",0,0.50424813555772,0,0,0.25212406777886,0
"Lactobacillus_fermentum",0,0.134397006387366,0,0,0.0671985031936832,0
"Eggerthia_catenaformis",0,0.243912075052841,0,0,0.12195603752642,0
"Neisseria_subflava",0,0.594781775124078,0,0,0.297390887562039,0
"Cryptobacterium_curtum",0,0.38772391366916,0,0,0.19386195683458,0
"Lactococcus_lactis",0,0.160849110840494,0,0,0.0804245554202472,0
"Actinomyces_timonensis",0,0.639805270063874,0,0,0.319902635031937,0
"Streptococcus_australis",0,0.536513752213988,0,0,0.268256876106994,0
"Phocaeicola_abscessus",0,0.0345998456987302,0,0,0.0172999228493651,0
"Scardovia_wiggsiae",0,0.318099690407921,0,0,0.159049845203961,0
"Micrococcus_luteus",0,0.782572349693948,0,0,0.391286174846974,0
"Morococcus_cerebrosus",0,0.640062055354917,0,0,0.320031027677458,0
"Streptococcus_salivarius",0,0.380148729112458,0,0,0.190074364556229,0
"Fusobacterium_russii",0,0.272392201863518,0,0,0.136196100931759,0
"Neisseria_meningitidis",0,0.434787094401136,0,0,0.217393547200568,0
"Pseudoramibacter_alactolyticus",0,0.14828317427525,0,0,0.074141587137625,0
"Treponema_pectinovorum",0,0.14715757738679,0,0,0.0735787886933951,0
"Treponema_putidum",0,0.386764105357679,0,0,0.193382052678839,0
"Dialister_micraerophilus",0,0.594781775124078,0,0,0.297390887562039,0
"Neisseria_mucosa",0,0.594781775124078,0,0,0.297390887562039,0
"Neisseria_dentiae",0,0.594781775124078,0,0,0.297390887562039,0
"Treponema_succinifaciens",0,0.389325939825246,0,0,0.194662969912623,0
"Neisseria_bacilliformis",0,0.344763605715189,0,0,0.172381802857594,0
"Agrobacterium_tumefaciens",0,0.785729231136841,0,0,0.39286461556842,0
"Rothia_terrae",0,0.672274368392739,0,0,0.336137184196369,0
"Finegoldia_magna",0,0.782572349693948,0,0,0.391286174846974,0
"Actinomyces_catuli",0,0.594781775124078,0,0,0.297390887562039,0
"Neisseria_canis",0,0.409677905907998,0,0,0.204838952953999,0
"Actinomyces_israelii",0,0.168192670316586,0,0,0.0840963351582932,0
"Bergeriella_denitrificans",0,0.439448321985802,0,0,0.219724160992901,0
"Veillonella_tobetsuensis",0,0.594781775124078,0,0,0.297390887562039,0
"Streptococcus_pseudopneumoniae",0,0.594781775124078,0,0,0.297390887562039,0
"Lactobacillus_iners",0,0.389325939825246,0,0,0.194662969912623,0
"Pseudomonas_putida",0,0.594781775124078,0,0,0.297390887562039,0
"Actinobaculum_schaalii",0,0.594781775124078,0,0,0.297390887562039,0
"Dialister_succinatiphilus",0,0.255385038536896,0,0,0.127692519268448,0
"Ruminococcus_bromii",0,0.672274368392739,0,0,0.336137184196369,0
"Variovorax_paradoxus",0,0.782572349693948,0,0,0.391286174846974,0
"Enterococcus_faecium",0,0.782572349693948,0,0,0.391286174846974,0
